Category,Sub-Category,Product Name,Average_Price_Per_Unit,Average_Discount,Average_Profit_Per_Sale
Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",36.6605,0.15,64.04805
Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",35.94166666666667,0.16666666666666666,16.964466666666667
Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",46.746,0.09999999999999999,74.79360000000001
Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",35.361,0.1,63.6498
Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,47.214,0.4,73.9686
Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",39.11666666666667,0.16666666666666666,49.0523
Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",38.03257142857142,0.1142857142857143,48.644885714285714
Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",55.016,0.2,49.5144
Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",44.849999999999994,0.13333333333333333,22.425
Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",56.63257142857143,0.11428571428571428,53.70959999999999
Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",54.349,0.15,26.854799999999997
Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,23.764,0.13333333333333333,32.0357
Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",12.733333333333334,0.16666666666666666,6.977866666666666
Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",33.98,0.0,30.582
Furniture,Furnishings,Longer-Life Soft White Bulbs,2.7104,0.12,4.472160000000001
Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,84.398,0.05,90.61680000000001
Furniture,Furnishings,Luxo Economy Swing Arm Lamp,19.94,0.0,18.98288
Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,0.0,69.1548
Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,167.872,0.2,57.91583999999998
Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,98.8095,0.05,26.522550000000003
Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,4.338,0.10000000000000002,4.6754
Furniture,Furnishings,Magnifier Swing Arm Lamp,20.98,0.0,13.09152
Furniture,Furnishings,"Master Big Foot Doorstop, Beige",5.104,0.03333333333333333,7.128
Furniture,Furnishings,"Master Caster Door Stop, Brown",4.515555555555555,0.1111111111111111,5.4864
Furniture,Furnishings,"Master Caster Door Stop, Gray",4.318,0.15,3.556
Furniture,Furnishings,"Master Caster Door Stop, Large Brown",5.824000000000001,0.19999999999999998,4.8533333333333335
Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",6.032000000000001,0.17142857142857143,6.0424
Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",7.084,0.06666666666666667,10.5248
Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,2.758,0.3,0.3939999999999999
Furniture,Furnishings,Nu-Dell Executive Frame,10.533333333333333,0.16666666666666666,16.4952
Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,7.440571428571429,0.17142857142857143,8.005028571428571
Furniture,Furnishings,Nu-Dell Leatherette Frames,13.384,0.06666666666666667,27.1504
Furniture,Furnishings,Nu-Dell Oak Frame,9.256,0.13333333333333333,11.8192
Furniture,Furnishings,OIC Stacking Trays,2.783333333333333,0.16666666666666666,4.453333333333333
Furniture,Furnishings,Regeneration Desk Collection,1.6896,0.04,3.0412799999999995
Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",88.78399999999999,0.2,-34.62576
Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",22.98,0.0,44.2748
Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",14.9352,0.16,14.224
Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",26.581333333333333,0.06666666666666667,27.008533333333332
Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",27.873,0.05,23.692050000000002
Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",24.6848,0.24,5.65152
Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",19.266000000000002,0.05,14.804400000000001
Furniture,Furnishings,Stackable Trays,2.816,0.08571428571428573,2.4464
Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",3.3600000000000003,0.25,-0.7168000000000001
Furniture,Furnishings,Stacking Trays by OIC,3.818,0.2333333333333333,1.5521
Furniture,Furnishings,Staple-based wall hangings,6.62575,0.23750000000000002,7.6246
Furniture,Furnishings,Telescoping Adjustable Floor Lamp,13.993,0.3,-0.9995000000000003
Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",55.967999999999996,0.19999999999999998,-5.796685714285712
Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",90.84,0.14285714285714285,21.196
Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,131.08466666666666,0.2333333333333333,-88.33966666666667
Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,44.66628571428571,0.028571428571428574,17.80082857142857
Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",53.739599999999996,0.24,-44.54729999999999
Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",105.952,0.3,-132.44
Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,15.98,0.0,2.19725
Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,23.81866666666666,0.26666666666666666,-21.653333333333332
Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",102.1535,0.05,37.6355
Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",45.115,0.3,-23.201999999999998
Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",52.56333333333333,0.13333333333333333,28.707666666666665
Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",66.248,0.06666666666666667,17.0352
Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.124,0.06666666666666667,0.6928000000000001
Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.591999999999999,0.2,1.6989999999999998
Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89,0.0,18.09135
Furniture,Furnishings,Tensor Track Tree Floor Lamp,17.991,0.1,9.545224999999999
Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,31.912,0.2,9.5736
Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",15.824000000000002,0.2,13.846
Furniture,Furnishings,Ultra Door Pull Handle,9.818666666666667,0.06666666666666667,12.4662
Furniture,Furnishings,Ultra Door Push Plate,4.629428571428571,0.05714285714285715,5.344885714285715
Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,7.4399999999999995,0.1111111111111111,4.9104
Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,0.0,9.655975
Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",14.14,0.0,11.0292
Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,10.661,0.30000000000000004,-8.757249999999999
Furniture,Tables,BPI Conference Tables,92.0115,0.37,-159.1945
Furniture,Tables,Balt Solid Wood Rectangular Table,77.798875,0.2625,-54.063625
Furniture,Tables,Balt Solid Wood Round Tables,357.192,0.2,-300.264525
Furniture,Tables,Balt Split Level Computer Training Table,86.025,0.38,-71.595
Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",68.54400000000001,0.32,-20.9664
Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",68.232,0.2,15.3522
Furniture,Tables,Bevis 36 x 72 Conference Tables,104.260375,0.1625,56.0205
Furniture,Tables,Bevis 44 x 96 Conference Tables,168.83800000000002,0.18,-32.944
Furniture,Tables,Bevis Boat-Shaped Conference Table,179.10850000000002,0.31666666666666665,-74.2645
Furniture,Tables,"Bevis Oval Conference Table, Walnut",189.2105,0.275,-107.0018
Furniture,Tables,Bevis Rectangular Conference Tables,76.6395,0.475,-146.7099
Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",192.1854,0.26,-38.43708
Furniture,Tables,Bevis Round Conference Room Tables and Bases,134.4675,0.25,-19.7219
Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,114.1452,0.22000000000000003,20.194920000000003
Furniture,Tables,"Bevis Round Conference Table Top, X-Base",131.47933333333333,0.26666666666666666,-86.65683333333334
Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",222.24,0.3333333333333333,-152.2344
Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,113.02083333333333,0.48333333333333334,-382.8125
Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,256.804875,0.2625,-66.5951625
Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,327.46700000000004,0.18333333333333335,76.8545
Furniture,Tables,Bretford Rectangular Conference Table Tops,283.66470833333335,0.24583333333333335,-27.269425000000002
Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,323.485,0.225,-241.04850000000002
Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,275.73650000000004,0.35000000000000003,-276.3425142857143
Furniture,Tables,Bush Advantage Collection Round Conference Table,162.10750000000002,0.2375,52.6185
Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",119.68599999999999,0.3,-35.9058
Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",184.784,0.2,77.95575000000001
Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",219.104,0.31666666666666665,-67.3344
Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",367.32,0.3333333333333333,-101.93129999999998
Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,396.70560000000006,0.28,-575.22312
Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",177.91083333333333,0.18333333333333335,16.701833333333333
Furniture,Tables,Chromcraft Rectangular Conference Tables,160.61299999999997,0.32222222222222224,-50.027
Furniture,Tables,Chromcraft Round Conference Tables,129.3768076923077,0.2576923076923077,-14.613546153846155
Furniture,Tables,Conference Table,135.24480932648575,0.09114652501106685,148.0427135900841
Furniture,Tables,Global Adaptabilities Conference Tables,238.833,0.15000000000000002,88.5087
Furniture,Tables,Hon 2111 Invitation Series Corner Table,167.496,0.2,-100.4976
Furniture,Tables,Hon 2111 Invitation Series Straight Table,107.70471428571429,0.2714285714285714,-16.472485714285714
Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",227.37333333333333,0.3333333333333333,-59.117066666666666
Furniture,Tables,Hon 4060 Series Tables,89.568,0.2,24.0714
Furniture,Tables,Hon 5100 Series Wood Tables,228.62714285714284,0.21428571428571427,-34.08622857142857
Furniture,Tables,Hon 61000 Series Interactive Training Tables,30.607333333333333,0.3111111111111111,-16.488466666666667
Furniture,Tables,Hon 94000 Series Round Tables,248.79120000000003,0.16,-136.2428
Furniture,Tables,Hon Non-Folding Utility Tables,127.44800000000001,0.2,108.3308
Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",187.72875,0.17500000000000002,71.67825
Furniture,Tables,Hon Racetrack Conference Tables,188.13216666666668,0.2833333333333334,-99.7538
Furniture,Tables,Hon Rectangular Conference Tables,153.59625,0.325,-73.95375
Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",120.78399999999999,0.19999999999999998,-56.078285714285705
Furniture,Tables,KI Adjustable-Height Table,65.67916666666667,0.2361111111111111,-13.804566666666664
Furniture,Tables,KI Conference Tables,47.85075,0.325,-59.90205
Furniture,Tables,Laminate Occasional Tables,118.16633333333334,0.2333333333333333,-68.84473333333334
Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",130.066875,0.2875,-41.07375
Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",58.682,0.17777777777777778,-1.3481000000000012
Furniture,Tables,Office Desk,134.5560889664022,0.09045045045045046,146.92325225225224
Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",249.08319999999998,0.18,-13.365440000000003
Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.79500000000002,0.3,-229.48000000000002
Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,181.67166666666665,0.3666666666666667,-138.64416666666668
Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",112.47260000000001,0.26,10.94328000000001
Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",251.60399999999998,0.27999999999999997,121.6086
Furniture,Tables,Safco Drafting Table,56.784,0.2,8.5176
Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",194.28266666666664,0.06666666666666667,96.44746666666667
Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,141.4176,0.52,-174.41503999999998
Office Supplies,Appliances,3M Office Air Cleaner,25.98,0.0,45.465
Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,28.44,0.25,-5.119199999999999
Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,62.372,0.225,10.059999999999999
Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.992,0.4,-1.8304
Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,10.991999999999999,0.4000000000000001,-18.9612
Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,12.194,0.1625,7.552999999999999
Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,9.672,0.2,4.5942
Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",86.84285714285714,0.2857142857142857,57.31628571428571
Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.428444444444445,0.022222222222222223,9.060577777777777
Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,30.807,0.30000000000000004,-1.760399999999997
Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",55.845,0.10000000000000002,35.16166666666667
Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,90.882,0.1,119.1564
Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,155.1257142857143,0.14285714285714285,54.81108571428572
Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",108.882,0.1,49.904250000000005
Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,46.8528,0.14,20.7024
Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,9.075,0.16666666666666666,3.1944
Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48,0.0,58.95680000000001
Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,31.583999999999996,0.2,17.766
Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,10.6172,0.24000000000000005,0.5588000000000001
Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,35.12571428571429,0.14285714285714285,26.929714285714287
Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,46.7844,0.22000000000000003,17.994
Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,80.98,0.0,168.4384
Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,0.0,41.688
Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,21.666857142857143,0.05714285714285715,15.757714285714286
Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,44.923199999999994,0.16,32.515840000000004
Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,17.427,0.07500000000000001,15.3546
Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,37.24933333333333,0.13333333333333333,33.66766666666667
Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,19.488,0.4,-30.043999999999997
Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,35.394,0.27142857142857146,7.911600000000001
Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,13.14,0.25,4.38
Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,46.88999999999999,0.0,67.0527
Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.110333333333333,0.03333333333333333,8.949333333333334
Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.8600000000000003,0.12000000000000002,4.1665
Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.000857142857143,0.2285714285714286,0.2334000000000001
Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",45.568,0.2,15.3792
Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,4.37,0.0,2.8405
Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,0.812,0.8,-4.466
Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",49.43,0.0,55.3616
Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,110.47333333333334,0.3333333333333333,17.67573333333333
Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",3.8456,0.12000000000000002,2.55208
Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,49.28066666666666,0.03333333333333333,40.18923333333333
Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",80.16,0.0,72.9456
